id,keyword,location,text,target,extracted_usernames,extracted_hashtags,extracted_urls,entities,word_count,char_count,entities_str
9697,suicide%20bomber,Near New Orleans,"... but since ‘our corner’ is always ahead, let’s touch on it today. Breitbart Texas reported on this intel alert a f…",0,[],[],[],"{'DATE': ['today'], 'ORG': ['Breitbart Texas', 'intel']}",22,118,"{'DATE': ['today'], 'ORG': ['Breitbart Texas', 'intel']}"
9698,suicide%20bomber,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Mexican Border City on High Alert Over ‘Suicide Bomber’ Threat – Confirms Breitbart Report ⚠️ 4 men and 1 woman expected…,1,[],[],[],"{'NORP': ['Mexican'], 'CARDINAL': ['4', '1']}",21,121,"{'NORP': ['Mexican'], 'CARDINAL': ['4', '1']}"
9699,suicide%20bomber,Worldwide,"JAN. 13, 2016. Remembering the #bombing in Kouyape, #Cameroon. A suicide bomber killed 12 people and wounded at lea… https://t.co/LWGJfqGR01",1,[],"['bombing', 'Cameroon']",['https://t.co/LWGJfqGR01'],"{'ORG': ['JAN'], 'DATE': ['13, 2016'], 'CARDINAL': ['#', '12'], 'GPE': ['Kouyape'], 'PERSON': ['Cameroon']}",20,140,"{'ORG': ['JAN'], 'DATE': ['13, 2016'], 'CARDINAL': ['#', '12'], 'GPE': ['Kouyape'], 'PERSON': ['Cameroon']}"
9700,suicide%20bomber,Worldwide,"JAN. 13, 2016. Remembering the #terrorist attack in #Jalalabad, #Afghanistan. A suicide bomber detonated its explos… https://t.co/XOAf2YUviJ",1,[],"['terrorist', 'Jalalabad', 'Afghanistan']",['https://t.co/XOAf2YUviJ'],"{'ORG': ['JAN'], 'DATE': ['13, 2016'], 'CARDINAL': ['#'], 'PERSON': ['Jalalabad'], 'GPE': ['Afghanistan']}",17,140,"{'ORG': ['JAN'], 'DATE': ['13, 2016'], 'CARDINAL': ['#'], 'PERSON': ['Jalalabad'], 'GPE': ['Afghanistan']}"
9701,suicide%20bomber,Worldwide,"JAN. 13, 2016. Remembering the #bombing in #Quetta, #Pakistan. A Suicide bomber detonated himself near security per… https://t.co/PUF2vKxkvu",1,[],"['bombing', 'Quetta', 'Pakistan']",['https://t.co/PUF2vKxkvu'],"{'ORG': ['JAN', 'Suicide'], 'DATE': ['13, 2016'], 'CARDINAL': ['#'], 'PERSON': ['Quetta'], 'GPE': ['Pakistan']}",18,140,"{'ORG': ['JAN', 'Suicide'], 'DATE': ['13, 2016'], 'CARDINAL': ['#'], 'PERSON': ['Quetta'], 'GPE': ['Pakistan']}"
9702,suicide%20bomber,Southern Cross 🇺🇸🇹🇭,"Suspected Suicide Bomber Headed Toward America, Likely Califorina... https://t.co/f8N8ztJLf3",0,[],[],['https://t.co/f8N8ztJLf3'],{'ORG': ['Suspected Suicide']},9,92,{'ORG': ['Suspected Suicide']}
9703,suicide%20bomber,"Orange County, The Communist State of NY","Suspected Suicide Bomber Headed Toward America, Likely to Come to This State - Tedium Media https://t.co/rLODRHThaB",0,[],[],['https://t.co/rLODRHThaB'],"{'ORG': ['Suspected Suicide', 'This State - Tedium Media']}",16,115,"{'ORG': ['Suspected Suicide', 'This State - Tedium Media']}"
9704,suicide%20bomber,"ATL, GA",In 2016 he had his goons smear an Army captain who died stopping a suicide bomber as a sleeper agent raised by terrorists.,1,[],[],[],"{'DATE': ['2016'], 'ORG': ['Army']}",23,122,"{'DATE': ['2016'], 'ORG': ['Army']}"
9705,suicide%20bomber,,He may be technically sound but bad historical sense.He is expecting from a su…,0,[],[],[],{},14,79,{}
9706,suicide%20bomber,"California, USA",Mexican Border City on High Alert Over Jihad ‘Suicide Bomber’ Threat: Four four nationals of Iran. Democrats and jihad gr…,0,[],[],[],"{'NORP': ['Mexican', 'Democrats'], 'CARDINAL': ['Four'], 'GPE': ['Iran']}",20,122,"{'NORP': ['Mexican', 'Democrats'], 'CARDINAL': ['Four'], 'GPE': ['Iran']}"
9707,suicide%20bombing,Deutschland 🇩🇪,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/yobiyvaa1x,1,[],[],['https://t.co/yobiyvaa1x'],"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}",11,81,"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}"
9708,suicide%20bombing,"Toronto, Ontario",Yo there are 1.8 billion muslims and do you see all of them bombing. No cause we… https://t.co/WcD0aqXYcQ,0,[],[],['https://t.co/WcD0aqXYcQ'],"{'CARDINAL': ['1.8 billion'], 'PERSON': ['https://t.co/WcD0aqXYcQ']}",18,105,"{'CARDINAL': ['1.8 billion'], 'PERSON': ['https://t.co/WcD0aqXYcQ']}"
9709,suicide%20bombing,Austin TX,How is Suicide bombing going on? No more ve… https://t.co/LFgtpSYlBy,0,[],[],['https://t.co/LFgtpSYlBy'],{},10,68,{}
9710,suicide%20bombing,dark forest,She lost her son 6 years ago in a suicide bombing. She visits his work place weekly and cleans the Ambulance he used t…,1,[],[],[],"{'DATE': ['6 years ago', 'weekly'], 'ORG': ['Ambulance']}",24,119,"{'DATE': ['6 years ago', 'weekly'], 'ORG': ['Ambulance']}"
9711,suicide%20bombing,"Bengaluru,  karnataka, india","Palestinian Intifada also entails suicide bombing, violence with rockets, brainwashing kids to pic… https://t.co/93mDpMTdrc",0,[],[],['https://t.co/93mDpMTdrc'],{'ORG': ['Palestinian Intifada']},14,123,{'ORG': ['Palestinian Intifada']}
9712,suicide%20bombing,Hyderabad,heartbreaking: Aged mother and father walk miles to reach to the hospital in Faryab where his son used to be an ambulance…,1,[],[],[],{'GPE': ['Faryab']},22,122,{'GPE': ['Faryab']}
9713,suicide%20bombing,"Kabul, Afghanistan",3 Suicide Bombing Thwarted in Mazar-e-Sharif https://t.co/4viS3B8peV,0,[],[],['https://t.co/4viS3B8peV'],{'CARDINAL': ['3']},7,68,{'CARDINAL': ['3']}
9714,suicide%20bombing,behind you,"""Iranian Suicide Bombers"" Shia don't do suicide bombing. https://t.co/qdisBs9eBy",0,[],[],['https://t.co/qdisBs9eBy'],"{'NORP': ['Iranian', 'Shia']}",9,80,"{'NORP': ['Iranian', 'Shia']}"
9715,suicide%20bombing,Worldwide,"JAN. 13, 2017. Remembering the #bombing in Madagali, #Nigeria. Suicide bombers killed six and injured many in a cro… https://t.co/gea3TlUx5U",1,[],"['bombing', 'Nigeria']",['https://t.co/gea3TlUx5U'],"{'ORG': ['JAN'], 'DATE': ['13, 2017'], 'CARDINAL': ['#', 'six'], 'GPE': ['Madagali', 'Nigeria']}",20,140,"{'ORG': ['JAN'], 'DATE': ['13, 2017'], 'CARDINAL': ['#', 'six'], 'GPE': ['Madagali', 'Nigeria']}"
9716,suicide%20bombing,"Goa, India",If u can brain wash terrorist for suicide bombing.....this is not a big thing... For some there is no diffe… https://t.co/VlFX7Nq1Ja,0,[],[],['https://t.co/VlFX7Nq1Ja'],{},21,132,{}
9717,suicide%20bombing,,Yeah no one thinks Liz is gonna win but this feels like she's suicide bombing into Bernie's campaig… https://t.co/qVeAkbdC5D,0,[],[],['https://t.co/qVeAkbdC5D'],"{'PERSON': ['Liz', 'Bernie']}",19,124,"{'PERSON': ['Liz', 'Bernie']}"
9718,suicide%20bombing,,"This shows,, how valuable the decision you have taken is. It's high time we ended… https://t.co/pseeIpukWs",0,[],[],['https://t.co/pseeIpukWs'],{},16,106,{}
9719,suicide%20bombing,Islamic Republic of Iran,"75 buses and 20 ambulances of refugees, mostly children and women, were leaving Fou’ah and Kafriya after a two-year… https://t.co/O77DTOLTme",1,[],[],['https://t.co/O77DTOLTme'],"{'CARDINAL': ['75', '20'], 'ORG': ['Fou’ah', 'Kafriya'], 'DATE': ['two-year']}",20,140,"{'CARDINAL': ['75', '20'], 'ORG': ['Fou’ah', 'Kafriya'], 'DATE': ['two-year']}"
9720,suicide%20bombing,,There is no mention in the quran of 77 virgins. And the co… https://t.co/fBzkF1wwhB,0,[],[],['https://t.co/fBzkF1wwhB'],{'CARDINAL': ['77']},14,83,{'CARDINAL': ['77']}
9721,suicide%20bombing,Romania/Bulgaria,Islamic State have claimed responsibility for a suicide bombing in a Pakistan mosque which killed 15 people. https://t.co/…,1,[],[],['https://t.co/…'],"{'ORG': ['Islamic State'], 'GPE': ['Pakistan'], 'CARDINAL': ['15'], 'PERSON': ['https://t.co/']}",18,123,"{'ORG': ['Islamic State'], 'GPE': ['Pakistan'], 'CARDINAL': ['15'], 'PERSON': ['https://t.co/']}"
9722,suicide%20bombing,,She lost her son 6 years ago in a suicide bombing. She visits his work place weekly and cleans the Ambulance he use… https://t.co/FsFcuVPrEZ,1,[],[],['https://t.co/FsFcuVPrEZ'],"{'DATE': ['6 years ago', 'weekly'], 'ORG': ['Ambulance'], 'GPE': ['https://t.co/FsFcuVPrEZ']}",24,140,"{'DATE': ['6 years ago', 'weekly'], 'ORG': ['Ambulance'], 'GPE': ['https://t.co/FsFcuVPrEZ']}"
9723,suicide%20bombing,,"You commissioned it. I met Tony at the BFI Southbank. He described being in bed aged 5 with dying mother, baby bro… https://t.co/eCslviu84Q",0,[],[],['https://t.co/eCslviu84Q'],"{'PERSON': ['Tony'], 'FAC': ['the BFI Southbank'], 'CARDINAL': ['5']}",23,139,"{'PERSON': ['Tony'], 'FAC': ['the BFI Southbank'], 'CARDINAL': ['5']}"
9724,suicide%20bombing,Fairfax,😭😭😭😭 When your dad comes home from a suicide bombing http://t.co/gmRIMez4vc,1,[],[],['http://t.co/gmRIMez4vc'],{},11,75,{}
9725,suicide%20bombing,Red Devils Land    #ایران_متحد,"Season of suicide bombing, hostage taking, extortion, new wars etc etc commenced &amp; with… https://t.co/8gVybCAV21",0,[],[],['https://t.co/8gVybCAV21'],{},15,116,{}
9726,suicide%20bombing,England,"Yes, get a grip. Clearly at some point you have abandoned reality. You think… https://t.co/aDdRzwTljg",0,[],[],['https://t.co/aDdRzwTljg'],{'GPE': ['https://t.co/aDdRzwTljg']},15,101,{'GPE': ['https://t.co/aDdRzwTljg']}
9727,suicide%20bombing,"Greenville, SC",The latest in chic suicide bombing apparel.,0,[],[],[],{},7,43,{}
9728,suicide%20bombing,North Carolina,I promise you that we will come to the realization that instead of foreign-born terrorists shooting up and suicide bombing plac…,0,[],[],[],{},21,128,{}
9729,suicide%20bombing,USA,I promise you that we will come to the realization that instead of foreign-born terrorists shooting up and suicide… https://t.co/9NJSWyxTac,0,[],[],['https://t.co/9NJSWyxTac'],{},20,139,{}
9730,suicide%20bombing,,Palestinian ruling party members (PLO) literally marching wearing explosive belts to mark Fatah's (PLO) first suicide…,0,[],[],[],"{'NORP': ['Palestinian'], 'ORG': ['PLO', 'Fatah', 'PLO'], 'ORDINAL': ['first']}",16,118,"{'NORP': ['Palestinian'], 'ORG': ['PLO', 'Fatah', 'PLO'], 'ORDINAL': ['first']}"
9731,suicide%20bombing,,Sure...let’s let your suicide Bombing brothers in.,0,[],[],[],{'GPE': ['Bombing']},7,50,{'GPE': ['Bombing']}
9732,suicide%20bombing,,Long ago I heard it was some Iran mulla first who justified suicide bombing which started that madness.,0,[],[],[],{'GPE': ['Iran']},18,103,{'GPE': ['Iran']}
9733,suicide%20bombing,🌍,"The true children of war are those who still facing kidnapping, torture, murder, suicide bombing on daily bases in Somalia…",0,[],[],[],"{'DATE': ['daily'], 'GPE': ['Somalia']}",20,123,"{'DATE': ['daily'], 'GPE': ['Somalia']}"
9734,suicide%20bombing,"E3 4PB, London",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/1rzPnXUWwB,1,[],[],['https://t.co/1rzPnXUWwB'],"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}",11,81,"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}"
9735,suicide%20bombing,,I can't believe the Trump Admin. is expelling Saudi Arabian students. They haven't even committed a mass shooting or suicide bombing yet.,0,[],[],[],{'NORP': ['Saudi Arabian']},22,137,{'NORP': ['Saudi Arabian']}
9736,suicide%20bombing,Afghanistan,heartbreaking: Aged mother and father walk miles to reach to the hospital in Faryab where his son used to be an amb… https://t.co/wMc7PrjsWR,1,[],[],['https://t.co/wMc7PrjsWR'],{'GPE': ['Faryab']},23,140,{'GPE': ['Faryab']}
9737,suicide%20bombing,"San Diego, CA","Read about him in the news, so sad 😞 lost my aunt in a suicide bombing years ago while she was in Afgh… https://t.co/cJEDRxRSCz",1,[],[],['https://t.co/cJEDRxRSCz'],"{'DATE': ['years ago'], 'PERSON': ['Afgh']}",24,127,"{'DATE': ['years ago'], 'PERSON': ['Afgh']}"
9738,suicide%20bombing,"Katsina, Nigeria",#SayyedHassanNasrallah: Every suicide bombing ever done in any country by a takfiri terrorist should say: MADE IN AMERI…,0,[],['SayyedHassanNasrallah'],[],{'PERSON': ['SayyedHassanNasrallah']},18,120,{'PERSON': ['SayyedHassanNasrallah']}
9739,suicide%20bombing,"Gujranwala, Pakistan",RAW is responsible for bombing in Pakistan. Since the capture of K… https://t.co/0fb8DVVUrF,1,[],[],['https://t.co/0fb8DVVUrF'],"{'ORG': ['RAW'], 'GPE': ['Pakistan']}",13,91,"{'ORG': ['RAW'], 'GPE': ['Pakistan']}"
9740,suicide%20bombing,,Sorry. Trump is NOT to blame because a complete moron controlled a deadly weapons system. Anyone who th… https://t.co/CBC3cpwiEa,0,[],[],['https://t.co/CBC3cpwiEa'],{'PERSON': ['Trump']},19,128,{'PERSON': ['Trump']}
9741,suicide%20bombing,,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/UyBauIBKfq https://t.co/FDSqpthi9V,1,[],[],"['https://t.co/UyBauIBKfq', 'https://t.co/FDSqpthi9V']","{'GPE': ['Pakistan'], 'CARDINAL': ['15']}",12,105,"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}"
9742,suicide%20bombing,"Memphis, TN, United States","Far better to allow beheading of US citizens, suicide bombing of daycares and other public locatio… https://t.co/wZlc2YzJG3",0,[],[],['https://t.co/wZlc2YzJG3'],{'GPE': ['US']},17,123,{'GPE': ['US']}
9743,suicide%20bombing,"Naini Tal, India",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/2CE4TgZCI2,1,[],[],['https://t.co/2CE4TgZCI2'],"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}",11,81,"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}"
9744,suicide%20bombing,"Jaunpur, India",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/PA9Qn5MdlS,1,[],[],['https://t.co/PA9Qn5MdlS'],"{'GPE': ['Pakistan'], 'MONEY': ['15 https://t.co/PA9Qn5MdlS']}",11,81,"{'GPE': ['Pakistan'], 'MONEY': ['15 https://t.co/PA9Qn5MdlS']}"
9745,suicide%20bombing,"Ludhiana, India",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/Q0vO67Fufw,1,[],[],['https://t.co/Q0vO67Fufw'],"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}",11,81,"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}"
9746,suicide%20bombing,"Nagpur, India",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/Wf3nRFZ1eV,1,[],[],['https://t.co/Wf3nRFZ1eV'],"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}",11,81,"{'GPE': ['Pakistan'], 'CARDINAL': ['15']}"
9747,suicide%20bombing,,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/poM0IO2PXv,1,[],[],['https://t.co/poM0IO2PXv'],"{'GPE': ['Pakistan', 'https://t.co/poM0IO2PXv'], 'CARDINAL': ['15']}",11,81,"{'GPE': ['Pakistan', 'https://t.co/poM0IO2PXv'], 'CARDINAL': ['15']}"
9748,suicide%20bombing,,America has been terrorized so much. Not counting suicide bombing and roadside massacre or shooting… https://t.co/VxexjwgIQ2,0,[],[],['https://t.co/VxexjwgIQ2'],{'GPE': ['America']},16,124,{'GPE': ['America']}
9749,suicide%20bombing,Online,"Opening Bell: January 13th, 2020 - Iran has a fleet of dolphins trained by Russia to carry out suicide bombing miss… https://t.co/nKlJLsttSV",1,[],[],['https://t.co/nKlJLsttSV'],"{'DATE': ['January 13th', '2020'], 'GPE': ['Iran', 'Russia'], 'ORG': ['https://t.co/nKlJLsttSV']}",22,140,"{'DATE': ['January 13th', '2020'], 'GPE': ['Iran', 'Russia'], 'ORG': ['https://t.co/nKlJLsttSV']}"
9750,suicide%20bombing,London,"Indeed! A lesson learned during the Blitz. Contrary to all predictions, where communities remained intact, despite…",0,[],[],[],{'ORG': ['Blitz']},16,115,{'ORG': ['Blitz']}
9751,suicide%20bombing,Kolkata,Much better than doing suicide bombing. Bhakts are better than jihadis any day. https://t.co/axdD39Ya1s,0,[],[],['https://t.co/axdD39Ya1s'],{},14,103,{}
9752,suicide%20bombing,Hyderabad Sindh Pakistan .,At least 15 killed in Pakistan suicide bombing claimed by Isis https://t.co/oX8abGPfxQ via,1,[],[],['https://t.co/oX8abGPfxQ'],"{'CARDINAL': ['At least 15'], 'GPE': ['Pakistan'], 'ORG': ['Isis https://t.co/oX8abGPfxQ']}",13,90,"{'CARDINAL': ['At least 15'], 'GPE': ['Pakistan'], 'ORG': ['Isis https://t.co/oX8abGPfxQ']}"
9753,suicide%20bombing,Lagos,As at when gej was in government. Nigeria was the bombing capital o… https://t.co/tCUuRGGN8k,0,[],[],['https://t.co/tCUuRGGN8k'],{},14,92,{}
9754,suicide%20bombing,"Lagos, Nigeria",😂 suicide bombing job don land be that,0,[],[],[],{},8,38,{}
9755,suicide%20bombing,,"Indeed! A lesson learned during the Blitz. Contrary to all predictions, where communities remained intact… https://t.co/Nen3MBStLJ",0,[],[],['https://t.co/Nen3MBStLJ'],{'ORG': ['Blitz']},16,130,{'ORG': ['Blitz']}
9756,suicide%20bombing,United Kingdom,You're obsessed with this to the point of sickness. Greenstein's a crank. There's no… https://t.co/n77vvEt4kM,0,[],[],['https://t.co/n77vvEt4kM'],{'PERSON': ['Greenstein']},15,109,{'PERSON': ['Greenstein']}
9757,suicide%20bombing,World citizen,"Let's not deviate from subject. Not suicide bombing, not abortion but 'martyrdom'.",0,[],[],[],{},12,82,{}
9758,sunk,"Chicago, IL",THIS IS HOW LOW THE IMAGE OF THE US PRESIDENCY HAS SUNK......Trump use of doctored Pelosi-Schumer photo draws Musli… https://t.co/vqtQ6AhU0Q,0,[],[],['https://t.co/vqtQ6AhU0Q'],"{'GPE': ['US'], 'ORG': ['Musli']}",20,140,"{'GPE': ['US'], 'ORG': ['Musli']}"
9759,sunk,,Fornication has Sunk many Glory Has truncated many glorious future🙌,0,[],[],[],{},10,67,{}
9760,sunk,"Scotland, United Kingdom","Oh dear it's sunk to that , oh please try please , can u imagine these rabbits running when confronted ? Do the cause some god…",0,[],[],[],{},26,127,{}
9761,sunk,,"Oh...someone help. The guy from that show in the history channel about loggers. I think ""Colby,"" maybe?… https://t.co/bUpqmkhM8y",0,[],[],['https://t.co/bUpqmkhM8y'],{'PERSON': ['Colby']},18,128,{'PERSON': ['Colby']}
9762,sunk,Between the pages,"The sun dropped. The promise of warmth sunk, leaving gold and pink rays glancing off mountaintops and spreading as one over…",0,[],[],[],{'CARDINAL': ['one']},21,124,{'CARDINAL': ['one']}
9763,sunk,"Ontario, Canada","A locked account I follow used the phrase ""the sunk cost fallacy but for gender"" and that is some Real Shit, so this is your…",0,[],[],[],{},25,125,{}
9764,sunk,"England, United Kingdom","And, don't forget, the Conservatives sunk the Labour Party.",0,[],[],[],"{'NORP': ['Conservatives'], 'ORG': ['the Labour Party']}",9,59,"{'NORP': ['Conservatives'], 'ORG': ['the Labour Party']}"
9765,sunk,New York,She wasn’t someone special. Not someone to look forward to. She had sad eyes with a little glimmer of hope.. or jus… https://t.co/LR3uKqgxUP,0,[],[],['https://t.co/LR3uKqgxUP'],{},23,140,{}
9766,sunk,Anywhere But Here!!!,Jesus. #r4today has sunk to new lows. Robinson asking Fox whether the civil service just can't see or actively seek to…,0,[],['r4today'],[],"{'PERSON': ['Jesus', 'Robinson', 'Fox']}",21,119,"{'PERSON': ['Jesus', 'Robinson', 'Fox']}"
9767,sunk,Planet earth,Fornication(zina)has: Sunk many Glory Silenced many voices Hindered many progress Truncated many glorious future Destroyed m…,0,[],[],[],"{'PERSON': ['Hindered'], 'ORG': ['Truncated'], 'NORP': ['Destroyed']}",16,125,"{'PERSON': ['Hindered'], 'ORG': ['Truncated'], 'NORP': ['Destroyed']}"
9768,sunk,,"INTERVIEW - We have a detailed chat with Rich about their new LP Modern Actions, how Pledge Music nearl…",0,[],[],[],"{'PERSON': ['Rich'], 'ORG': ['LP Modern Actions', 'Pledge Music']}",19,104,"{'PERSON': ['Rich'], 'ORG': ['LP Modern Actions', 'Pledge Music']}"
9769,sunk,,"Since TOTY has started, I’ve crafted Silva, Suarez, and TAA, and a base icon. Also sunk 1.3m into upgrade packs sav… https://t.co/yPeyqMVXPs",0,[],[],['https://t.co/yPeyqMVXPs'],"{'PERSON': ['Silva', 'Suarez'], 'CARDINAL': ['1.3']}",22,140,"{'PERSON': ['Silva', 'Suarez'], 'CARDINAL': ['1.3']}"
9770,sunk,"London, England",14/1/1941 This day 1941 British cargo ship Eumaeus torpedoed/sunk Mediterranean #unknown losses Anyone have a family c…,1,[],['unknown'],[],"{'DATE': ['This day', '1941'], 'NORP': ['British'], 'PERSON': ['Eumaeus'], 'LOC': ['Mediterranean']}",17,119,"{'DATE': ['This day', '1941'], 'NORP': ['British'], 'PERSON': ['Eumaeus'], 'LOC': ['Mediterranean']}"
9771,sunk,"London, England","10 #Roman bronze rostra (rams) have been recovered off the coast of the Egadi Islands (near Sicily), from ships sunk in a bat…",1,[],['Roman'],[],"{'PERSON': ['Roman'], 'LOC': ['the Egadi Islands'], 'GPE': ['Sicily']}",23,126,"{'PERSON': ['Roman'], 'LOC': ['the Egadi Islands'], 'GPE': ['Sicily']}"
9772,sunk,,Revival Rose persimmon seemed sunk with maroon.,0,[],[],[],{'PERSON': ['Revival Rose persimmon']},7,47,{'PERSON': ['Revival Rose persimmon']}
9773,sunk,United States,You've really sunk to a new low ! You sold out! Sad to see!,0,[],[],[],{},14,59,{}
9774,sunk,,The Court is in full preparation for the utter destruction of and her little buddy for daring to step… https://t.co/llbWQQtzEC,0,[],[],['https://t.co/llbWQQtzEC'],{'ORG': ['Court']},20,126,{'ORG': ['Court']}
9775,sunk,,Finch. Richardson. RCB. It’s not sunk in yet.,0,[],[],[],{'PERSON': ['Richardson']},8,45,{'PERSON': ['Richardson']}
9776,sunk,"Portland, OR","Has it sunk in that is the best featherweight in the world? ""Nah, I'm Dad. That's who I am."" https://t.c…",0,[],[],['https://t.c…'],{'PERSON': ['Nah']},20,105,{'PERSON': ['Nah']}
9777,sunk,"Abuja, Nigeria",Nsukka ppl have finally sunk lower... This pit seems to have no end.. Chukwu nna 😂😂😂😂😂…,0,[],[],[],{'ORG': ['Chukwu']},16,87,{'ORG': ['Chukwu']}
9778,sunk,"Nice, France",IJN Fuso - Sporting a large pagoda mast and mid-ship turrets Fuso was an odd-looking ship. She was sunk at Surigao Strait…,0,[],[],[],"{'ORG': ['IJN Fuso - Sporting'], 'PERSON': ['Fuso'], 'LOC': ['Surigao Strait']}",22,122,"{'ORG': ['IJN Fuso - Sporting'], 'PERSON': ['Fuso'], 'LOC': ['Surigao Strait']}"
9779,sunk,PNW,How The Feature That Almost Sunk Disco Elysium Was Made - GameSpot https://t.co/uW0OCKfW4z,0,[],[],['https://t.co/uW0OCKfW4z'],{},13,90,{}
9780,sunk,"British Columbia, Canada",So the supreme leader in Saudi Arabia has really sunk their economy by doing murder hasn’t he? He’ll… https://t.co/5jtTabegvS,0,[],[],['https://t.co/5jtTabegvS'],{'GPE': ['Saudi Arabia']},19,125,{'GPE': ['Saudi Arabia']}
9781,sunk,Canada,"The Polish destroyer, ORP Grom, was sunk by an HE-111 during the Norwegian campaign, 4th May 1940. Her sinking and th…",1,[],[],[],"{'NORP': ['Polish', 'Norwegian'], 'ORG': ['ORP Grom'], 'DATE': ['4th May 1940']}",21,118,"{'NORP': ['Polish', 'Norwegian'], 'ORG': ['ORP Grom'], 'DATE': ['4th May 1940']}"
9782,sunk,"Nottingham, England","A week ago today I lost one of the most important people in my life, still hasn’t sunk in😢💔",0,[],[],[],"{'DATE': ['A week ago'], 'CARDINAL': ['one']}",19,91,"{'DATE': ['A week ago'], 'CARDINAL': ['one']}"
9783,sunk,St. Louis,Too late anyway. She sunk her boat over the past several days. https://t.co/qWbw4XhCSa,1,[],[],['https://t.co/qWbw4XhCSa'],{'DATE': ['the past several days']},13,86,{'DATE': ['the past several days']}
9784,sunk,"Rusape, Zimbabwe","Paari is not contagious, it has never been. African myths are so deep sunk. The next t… https://t.co/Fo0IejUCY0",0,[],[],['https://t.co/Fo0IejUCY0'],"{'NORP': ['Paari', 'African']}",18,111,"{'NORP': ['Paari', 'African']}"
9785,sunk,,should demand accountability from abuses of command agriculture. Its now clear its not about food securit…,0,[],[],[],{},16,106,{}
9786,sunk,"Lagos, London. || Oduduwa Uni.",Many times we wish we were sunk in the same predicament with our friends and that’s because It makes it bearable. Does…,0,[],[],[],{},22,119,{}
9787,sunk,"London, England",She’s informing her audience how far we have sunk. Fair enough.,0,[],[],[],{},11,63,{}
9788,sunk,,"Australia disregarded Iran's neutrality during WWII, attacked Iranian navy &amp; sunk a ship helping invasion of southern Iran by B…",1,[],[],[],"{'GPE': ['Australia', 'Iran', 'Iran'], 'EVENT': ['WWII'], 'ORG': ['Iranian navy &amp']}",20,132,"{'GPE': ['Australia', 'Iran', 'Iran'], 'EVENT': ['WWII'], 'ORG': ['Iranian navy &amp']}"
9789,sunk,,sunk cost fallancy*,0,[],[],[],{},3,19,{}
9790,sunk,"Pennsylvania, USA",The stars long ago sunk themselves like teeth into the flesh of the night,0,[],[],[],{'TIME': ['the night']},14,73,{'TIME': ['the night']}
9791,sunk,herts UK,Sunk our Gallion :-(,0,[],[],[],{},4,20,{}
9792,sunk,Lenapehoking,"As an aside, it was the ""Franklin Expedition"" aka that thing where a boat of whites tried to cross the arctic ocean and fa…",0,[],[],[],"{'WORK_OF_ART': ['Franklin Expedition'], 'LOC': ['arctic']}",24,123,"{'WORK_OF_ART': ['Franklin Expedition'], 'LOC': ['arctic']}"
9793,sunk,Tweets by David,14/1/1942 This day 1942 British tug Mercia mined/sunk English Channel lost all hands on board Anyone have a family… https://t.co/RIuaobKQz2,1,[],[],['https://t.co/RIuaobKQz2'],"{'DATE': ['14/1/1942 This day 1942'], 'NORP': ['British', 'English'], 'PERSON': ['Mercia']}",20,139,"{'DATE': ['14/1/1942 This day 1942'], 'NORP': ['British', 'English'], 'PERSON': ['Mercia']}"
9794,sunk,London,#OnThisDay 2018 Chinese state media confirmed that Iranian tanker SANCHI had sunk after burning for more than a wee… https://t.co/MFjvMGGACv,1,[],['OnThisDay'],['https://t.co/MFjvMGGACv'],"{'DATE': ['2018'], 'NORP': ['Chinese', 'Iranian'], 'ORG': ['SANCHI']}",20,140,"{'DATE': ['2018'], 'NORP': ['Chinese', 'Iranian'], 'ORG': ['SANCHI']}"
9795,sunk,,This is how low has sunk. https://t.co/LqzhBEZsd9,0,[],[],['https://t.co/LqzhBEZsd9'],{},7,49,{}
9796,sunk,LONDON - Wish I was in Peru ag,Jesus. #r4today has sunk to new lows. Robinson asking Fox whether the civil service just can't see or actively seek… https://t.co/R0OCkee3BX,0,[],['r4today'],['https://t.co/R0OCkee3BX'],"{'PERSON': ['Jesus', 'Robinson', 'Fox', 'https://t.co/R0OCkee3BX']}",21,140,"{'PERSON': ['Jesus', 'Robinson', 'Fox', 'https://t.co/R0OCkee3BX']}"
